time,open,high,low,close,volume
2023-12-25,35.63,36.4,35.63,36.4,165548
2023-12-26,37.3,37.3,36.4,36.94,174232
2023-12-27,37.16,37.16,34.41,36.94,319906
2023-12-28,36.94,37.39,34.68,37.12,581809
2023-12-29,37.12,39.19,34.95,39.19,882090
2024-01-02,39.19,40.05,39.19,39.73,148034
2024-01-03,40.9,40.9,39.28,39.77,141840
2024-01-04,40.36,40.36,39.19,39.5,88442
2024-01-05,39.95,39.95,38.56,38.74,89861
2024-01-08,38.69,38.69,36.04,37.34,399627
2024-01-09,37.39,37.39,36.8,37.12,99577
2024-01-10,36.8,37.3,36.8,37.25,84570
2024-01-11,36.94,37.07,36.31,36.8,286650
2024-01-12,36.76,36.76,36.08,36.49,150670
2024-01-15,36.22,36.44,34.23,36.22,390274
2024-01-16,36.31,36.49,35.77,36.49,57015
2024-01-17,36.44,36.58,35.9,36.04,181212
2024-01-18,35.77,35.99,35.59,35.59,228446
2024-01-19,35.68,36.31,33.69,36.04,419105
2024-01-22,36.31,36.31,35.72,36.04,166860
2024-01-23,36.04,36.04,35.09,35.36,149607
2024-01-24,35.0,35.45,33.83,35.36,265339
2024-01-25,35.36,35.36,35.05,35.32,73148
2024-01-26,35.14,35.99,35.14,35.95,122548
2024-01-29,35.95,35.99,35.59,35.81,58821
2024-01-30,35.5,36.04,35.32,36.04,64292
2024-01-31,35.32,35.99,35.32,35.95,120937
2024-02-01,35.41,37.12,35.41,36.85,121471
2024-02-02,36.85,37.84,36.35,37.84,144750
2024-02-05,37.66,37.79,37.12,37.7,60103
2024-02-06,37.07,37.21,36.62,36.89,138115
2024-02-07,36.85,36.89,35.18,36.71,168383
2024-02-15,36.49,36.67,36.04,36.67,105807
2024-02-16,36.49,36.58,36.08,36.44,122531
2024-02-19,36.49,36.58,35.18,36.49,180877
2024-02-20,36.35,36.44,36.13,36.44,204243
2024-02-21,36.49,36.49,36.04,36.22,89448
2024-02-22,36.22,36.22,35.81,36.13,72791
2024-02-23,36.08,36.22,35.81,35.95,80812
2024-02-26,35.95,36.22,35.59,36.04,102410
2024-02-27,36.04,36.22,35.5,36.22,135538
2024-02-28,36.22,36.22,35.68,36.04,177409
2024-02-29,36.04,36.04,33.87,35.99,347923
2024-03-01,35.99,37.57,35.99,37.12,261379
2024-03-04,37.03,37.03,36.76,36.76,379701
2024-03-05,36.49,37.16,34.64,37.16,605413
2024-03-06,37.16,37.16,36.31,36.94,78154
2024-03-07,36.76,36.76,36.17,36.35,114610
2024-03-08,36.31,36.31,35.59,35.86,185186
2024-03-11,35.86,35.86,34.28,35.32,464222
2024-03-12,35.14,36.89,34.28,36.58,529211
2024-03-13,36.89,38.56,36.8,37.79,387480
2024-03-14,37.79,37.79,36.49,37.52,247783
2024-03-15,37.52,37.52,36.04,37.39,220250
2024-03-18,37.34,37.34,35.77,36.89,205589
2024-03-19,36.67,36.67,35.72,35.77,187953
2024-03-20,35.86,36.08,35.32,36.08,139485
2024-03-21,36.04,36.04,34.32,35.86,1094140
2024-03-22,35.68,36.4,34.68,36.04,292859
2024-03-25,36.04,36.4,35.32,35.41,112011
2024-03-26,35.41,36.58,35.05,36.17,1049669
2024-03-27,36.17,36.26,35.68,36.17,170110
2024-03-28,36.04,36.44,36.04,36.44,195428
2024-03-29,36.44,36.44,35.68,35.99,134125
2024-04-01,35.99,36.22,35.59,36.22,335230
2024-04-02,36.22,36.26,35.86,36.17,216259
2024-04-03,36.13,38.69,36.04,38.69,988936
2024-04-04,40.54,41.4,40.41,41.4,1959830
2024-04-05,40.99,44.14,40.99,42.61,853277
2024-04-08,41.89,44.59,39.64,40.59,1097462
2024-04-09,40.59,43.42,40.59,43.24,582054
2024-04-10,43.69,44.14,42.7,44.05,720928
2024-04-11,43.69,43.69,42.84,43.33,334578
2024-04-12,43.69,44.41,42.52,44.41,601060
2024-04-15,44.59,44.59,41.31,41.31,1205314
2024-04-16,40.99,41.31,38.56,41.31,866363
2024-04-17,41.26,41.71,39.55,39.77,683767
2024-04-19,38.96,39.01,37.03,37.43,1721046
2024-04-22,38.2,38.51,37.61,38.15,263056
2024-04-23,38.2,40.54,35.5,38.56,2046883
2024-04-24,39.28,40.81,39.28,40.81,744473
2024-04-25,40.81,42.34,40.18,40.18,1276589
2024-04-26,39.91,40.63,39.59,40.23,503321
2024-05-02,40.9,41.98,40.0,41.58,1140169
2024-05-03,41.62,41.98,40.63,40.63,954514
2024-05-06,40.9,42.34,40.09,42.21,1301009
2024-05-07,42.79,44.55,42.34,43.65,952065
2024-05-08,43.65,46.67,42.84,46.67,1001969
2024-05-09,49.91,49.91,48.83,49.91,1356270
2024-05-10,53.15,53.33,51.44,53.06,3003530
2024-05-13,54.05,54.05,51.17,52.61,1460901
2024-05-14,52.61,56.22,52.61,56.22,1474094
2024-05-15,58.47,59.37,56.76,56.76,1958231
2024-05-16,57.12,57.39,54.41,54.59,3486211
2024-05-17,54.95,55.86,54.41,55.23,2850473
2024-05-20,55.86,55.86,52.79,53.15,3966350
2024-05-21,53.96,56.58,52.88,55.41,1961731
2024-05-22,55.95,57.21,54.23,55.14,1586510
2024-05-23,55.14,58.02,55.04,57.3,3067313
2024-05-24,56.76,57.3,53.6,53.78,2642511
2024-05-27,54.5,55.04,51.35,53.15,2267777
2024-05-28,53.87,56.22,53.33,55.95,1480948
2024-05-29,55.95,57.12,54.05,54.05,2386137
2024-05-30,53.15,54.14,52.34,53.33,1815197
2024-05-31,54.05,55.32,53.6,54.86,1018730
2024-06-03,55.5,58.65,55.5,58.65,4467555
2024-06-04,60.81,62.7,60.45,61.71,2792742
2024-06-05,62.52,64.86,60.54,60.54,2544368
2024-06-06,61.62,62.43,60.72,61.62,2178517
2024-06-07,62.61,62.79,60.9,61.62,1434807
2024-06-10,62.61,62.7,61.35,62.61,1238432
2024-06-11,62.61,63.96,60.63,61.8,2252912
2024-06-12,61.62,63.51,61.08,62.7,2037503
2024-06-13,63.96,64.95,63.06,63.06,1469385
2024-06-14,63.24,67.21,62.25,63.06,3532545
2024-06-17,63.24,63.96,61.17,61.17,3820311
2024-06-18,61.98,62.52,61.44,61.62,1394227
2024-06-19,61.62,63.51,60.72,62.97,2328447
2024-06-20,63.06,64.59,62.25,62.97,1701406
2024-06-21,63.51,64.77,62.61,63.6,2023737
2024-06-24,63.42,63.51,59.19,59.82,3820556
2024-06-25,59.46,60.36,56.76,57.39,2270775
2024-06-26,58.47,58.83,56.67,58.38,1166295
2024-06-27,58.47,58.47,57.12,57.12,1185979
2024-06-28,57.12,57.48,54.68,54.95,1963164
2024-07-01,55.04,56.58,54.95,56.13,1150742
2024-07-02,56.22,57.3,56.13,56.94,1103090
2024-07-03,57.03,57.03,56.22,56.58,989313
2024-07-04,56.76,58.02,56.58,58.02,1433365
2024-07-05,58.56,59.55,57.57,57.84,1415652
2024-07-08,58.38,58.92,57.21,57.48,1001742
2024-07-09,57.66,58.11,56.49,58.11,1727027
2024-07-10,58.56,60.81,58.56,59.64,2534054
2024-07-11,60.81,60.81,58.47,58.74,1077543
2024-07-12,58.2,59.01,56.76,57.48,1456347
2024-07-15,57.48,58.11,55.41,55.95,1590329
2024-07-16,55.95,56.22,54.05,54.05,1904336
2024-07-17,53.78,54.5,50.27,50.63,2229208
2024-07-18,50.63,51.8,50.54,51.53,1354351
2024-07-19,52.16,52.16,50.18,50.45,1042498
2024-07-22,49.55,50.36,48.38,48.74,1275148
2024-07-23,48.92,50.45,48.74,48.74,1059635
2024-07-24,47.84,49.37,47.21,49.1,811274
2024-07-25,47.39,49.01,47.39,48.11,730510
2024-07-26,48.65,50.9,48.56,50.9,1104514
2024-07-29,51.89,51.89,50.36,50.99,879152
2024-07-30,50.99,51.17,48.92,49.91,941749
2024-07-31,49.1,50.09,48.83,49.55,647855
2024-08-01,50.27,50.27,46.13,46.13,1321000
2024-08-02,45.14,47.3,45.14,47.12,825356
2024-08-05,46.04,46.85,43.83,43.83,1539482
2024-08-06,44.23,45.32,43.6,45.14,688575
2024-08-07,45.59,46.22,44.59,45.95,586599
2024-08-08,45.86,46.04,43.74,43.87,928768
2024-08-09,44.82,45.86,44.41,45.77,1008481
2024-08-12,45.59,47.12,45.59,46.67,858236
2024-08-13,46.94,47.66,45.95,46.4,881490
2024-08-14,47.03,47.12,45.04,45.86,1050721
2024-08-15,45.77,45.77,44.68,44.82,490698
2024-08-16,45.23,47.12,45.23,47.03,1347166
2024-08-19,47.12,48.38,47.12,47.75,778273
2024-08-20,48.02,48.92,47.66,47.84,787282
2024-08-21,48.29,48.47,47.3,47.39,943933
2024-08-22,48.02,49.64,47.66,49.28,1603944
2024-08-23,49.19,49.19,48.2,48.47,807398
2024-08-26,48.56,48.92,47.3,47.57,796624
2024-08-27,47.57,47.57,46.94,47.3,623995
2024-08-28,47.21,47.84,47.03,47.12,463971
2024-08-29,47.03,48.47,46.94,48.2,1041828
2024-08-30,48.2,48.29,47.57,47.57,350203
2024-09-04,46.67,47.75,46.67,47.75,636296
2024-09-05,47.75,47.75,46.85,46.94,592904
2024-09-06,46.85,47.21,46.31,46.67,456139
2024-09-09,46.4,46.58,45.77,45.95,520183
2024-09-10,45.86,46.22,44.59,44.59,588765
2024-09-11,45.04,45.59,44.55,45.32,446870
2024-09-12,45.95,46.04,45.5,45.77,231618
2024-09-13,45.95,46.4,45.23,46.04,387792
2024-09-16,46.04,46.31,45.41,45.41,296024
2024-09-17,45.23,45.86,45.04,45.86,279953
2024-09-18,46.04,48.02,45.95,47.3,1328220
2024-09-19,47.39,47.66,46.49,47.03,493358
2024-09-20,47.75,48.02,46.94,46.94,651105
2024-09-23,47.3,47.3,45.95,46.04,615720
2024-09-24,46.4,46.67,46.04,46.67,280197
2024-09-25,46.85,47.03,46.31,46.4,515795
2024-09-26,46.67,46.94,46.04,46.4,577257
2024-09-27,46.31,46.76,45.77,45.95,458174
2024-09-30,45.95,46.13,45.77,45.77,291695
2024-10-01,45.95,47.21,45.95,46.76,883188
2024-10-02,46.49,46.58,45.95,46.04,293227
2024-10-03,46.22,46.49,45.41,45.41,533557
2024-10-04,45.5,45.86,45.23,45.23,340068
2024-10-07,45.5,45.59,45.14,45.23,220630
2024-10-08,45.23,45.32,44.68,44.77,402010
2024-10-09,44.82,46.13,44.82,45.95,352100
2024-10-10,46.4,48.47,46.13,48.2,2913396
2024-10-11,48.38,48.38,47.57,47.75,521857
2024-10-14,48.2,49.37,47.75,47.84,690963
2024-10-15,47.84,48.11,46.49,46.85,908123
2024-10-16,46.76,47.39,46.58,46.85,429761
2024-10-17,47.03,47.66,46.85,47.48,405571
2024-10-18,47.48,47.75,46.94,46.94,406925
2024-10-21,46.94,48.11,46.85,48.11,1384379
2024-10-22,48.11,48.2,44.91,46.58,667674
2024-10-23,46.67,46.76,46.13,46.31,420397
2024-10-24,46.31,46.31,45.5,45.59,625751
2024-10-25,45.68,45.86,45.32,45.68,175868
2024-10-28,45.86,46.58,45.77,46.22,301337
2024-10-29,46.22,48.2,46.22,47.57,1046505
2024-10-30,48.02,48.02,47.12,47.48,306239
2024-10-31,47.57,47.57,46.76,46.76,410231
2024-11-01,46.49,46.58,45.59,45.59,996535
2024-11-04,45.5,46.31,45.04,46.22,671031
2024-11-05,45.68,46.22,45.5,45.5,594518
2024-11-06,46.04,46.22,45.77,46.13,525898
2024-11-07,46.76,49.28,46.31,47.75,4191105
2024-11-08,48.2,49.73,47.93,48.38,4893843
2024-11-11,49.19,51.71,49.19,51.71,7480277
2024-11-12,52.7,52.97,50.9,52.61,2819767
2024-11-13,51.8,52.97,51.35,52.97,2998159
2024-11-14,53.15,53.6,50.63,51.35,2626910
2024-11-15,50.63,52.7,49.28,52.16,4616552
2024-11-18,52.16,52.25,50.45,51.98,1617836
2024-11-19,52.16,52.16,48.38,48.38,3053623
2024-11-20,47.75,48.56,45.5,48.47,2753669
2024-11-21,48.47,48.65,47.3,48.65,1050319
2024-11-22,49.01,50.0,47.84,48.02,2130900
2024-11-25,47.48,48.2,46.49,47.57,2206760
2024-11-26,47.48,48.29,46.85,48.02,1732674
2024-11-27,47.93,49.28,47.57,48.65,2366579
2024-11-28,49.1,50.0,48.47,49.01,2216282
2024-11-29,49.19,51.8,49.19,51.17,3614653
2024-12-02,51.98,51.98,50.27,50.72,1718957
2024-12-03,50.81,53.78,50.63,52.52,4355275
2024-12-04,52.52,52.52,50.9,50.9,2942026
2024-12-05,50.99,52.07,50.09,51.35,3681215
2024-12-06,52.79,53.51,51.71,52.16,2865901
2024-12-09,52.61,52.7,50.99,51.08,2719333
2024-12-10,51.08,51.44,50.09,50.99,2966478
2024-12-11,51.26,52.61,50.99,51.35,2241440
2024-12-12,51.44,51.89,50.18,50.18,2566762
2024-12-13,49.82,50.09,48.83,48.83,3119697
2024-12-16,49.1,50.27,48.83,50.18,1835921
2024-12-17,50.18,50.36,49.37,49.55,1095523
2024-12-18,49.64,50.27,49.64,50.09,1391045
2024-12-19,49.55,51.08,49.1,50.9,2981965
2024-12-20,51.17,51.62,50.72,50.9,2138958
2024-12-23,51.08,51.26,50.09,50.27,2383356
2024-12-24,50.27,50.63,49.28,49.55,2270828
2024-12-25,50.27,50.99,49.91,50.36,2060886
2024-12-26,50.81,50.81,49.91,49.91,1404999
2024-12-27,49.73,49.91,48.47,48.56,3247391
2024-12-30,49.0,49.5,49.0,49.1,965855
2024-12-31,49.3,49.85,48.95,49.25,960004
2025-01-02,49.5,49.5,49.0,49.3,514663
2025-01-03,49.3,50.4,49.25,49.35,1897073
2025-01-06,49.4,49.75,48.5,49.0,1151971
2025-01-07,49.1,49.3,48.0,48.15,1658112
2025-01-08,48.25,48.25,47.0,47.2,1774870
2025-01-09,47.3,47.45,46.0,46.0,1647467
2025-01-10,46.0,46.4,44.65,44.65,1787467
2025-01-13,44.3,44.9,43.9,44.8,1582000
2025-01-14,45.3,45.45,44.8,44.8,585600
2025-01-15,45.2,45.3,45.0,45.1,466800
2025-01-16,45.8,46.4,45.5,46.1,956900
2025-01-17,46.1,47.5,46.0,47.45,1356800
2025-01-20,47.8,47.8,46.6,46.6,674100
2025-01-21,46.65,47.45,46.65,46.95,670000
2025-01-22,47.0,47.35,46.4,46.4,544400
2025-01-23,47.0,48.2,46.8,47.5,882600
2025-01-24,47.6,47.9,46.9,47.1,730300
2025-02-03,44.3,45.55,44.3,44.8,1986700
2025-02-04,45.2,45.5,45.05,45.4,794800
2025-02-05,45.6,46.0,45.35,45.8,773100
2025-02-06,46.0,46.1,45.0,45.2,745500
2025-02-07,45.2,45.3,44.95,44.95,928400
2025-02-10,44.95,44.95,44.05,44.05,1854100
2025-02-11,44.3,44.85,44.15,44.65,800400
2025-02-12,44.8,45.75,44.8,45.35,862700
2025-02-13,45.5,45.5,45.0,45.25,564500
2025-02-14,45.6,45.6,45.0,45.0,811200
2025-02-17,45.0,45.0,44.55,44.55,917400
2025-02-18,44.6,44.9,44.5,44.6,590500
2025-02-19,44.65,45.3,44.5,45.25,1060600
2025-02-20,45.35,45.45,44.85,44.9,676700
2025-02-21,45.0,45.0,44.55,44.7,880000
2025-02-24,44.7,44.7,44.0,44.15,1668600
2025-02-25,44.3,44.6,44.0,44.2,939900
2025-02-26,44.25,45.0,44.2,44.6,952600
2025-02-27,44.9,44.9,44.3,44.45,526300
2025-02-28,44.45,44.65,44.25,44.4,793900
2025-03-03,44.4,44.8,44.3,44.35,646400
2025-03-04,44.15,44.25,43.85,44.15,1093200
2025-03-05,44.15,44.65,44.0,44.0,644900
2025-03-06,44.15,44.8,44.0,44.6,1053600
2025-03-07,44.8,44.85,44.3,44.35,596200
2025-03-10,44.5,44.5,43.9,43.95,910000
2025-03-11,43.05,43.3,42.95,43.1,1602500
2025-03-12,43.1,43.35,42.25,42.25,1808600
2025-03-13,42.5,43.4,42.4,42.45,843900
2025-03-14,42.8,42.8,41.3,41.5,1205300
2025-03-17,41.75,41.85,41.05,41.1,585700
2025-03-18,41.05,41.9,41.05,41.7,563800
2025-03-19,41.8,41.9,41.1,41.15,572000
2025-03-20,41.15,41.6,40.65,41.15,574100
2025-03-21,41.15,41.75,41.15,41.5,476100
2025-03-24,41.5,41.8,41.05,41.2,358900
2025-03-25,41.25,41.4,41.05,41.05,447500
2025-03-26,41.05,41.05,39.4,39.7,1406100
2025-03-27,39.5,40.2,39.15,39.95,662200
2025-03-28,39.95,39.95,39.3,39.3,257400
